text,label,class_name,LLM_label
"Seller: Hello!   Do you have any questions about the Prius?
Buyer: How many miles does it have on it? You say ""had backup camera"" does it work?
Seller: There are 180,000 miles on the car, mainly highway.  It is a good runner.    It does have a backup camera, but only works when it wants to.   I don't use it often so I never got it looked at for repair.
Buyer: How many miles does it have on it? You say ""had backup camera"" does it work?
Buyer: I need something reliable. It does have a lot of miles on it. Mostly highway though. Would you accept 2100?
Seller: It is a very reliable car.    It does have higher miles, however Toyota's are very well known for lasting.    I'm not able to accept $2,100, that is too low, less than half of what I'm asking.
Buyer: I need something reliable. It does have a lot of miles on it. Mostly highway though. Would you accept 2100?
Buyer: I will need to have some work done on it, it sounds like. Maybe an electrical problem somewhere. Its for my daughter, she's going to college next month. How old are the tires?
Seller: This would be a great car for her!    Tires I replaced about 3 months ago, and only have about 2,000 miles on them.   They are a very good all weather tire.
Buyer: Sweet. Okay. I can go as high as $2250. But that's really all I can afford at this time.
Buyer: I will need to have some work done on it, it sounds like. Maybe an electrical problem somewhere. Its for my daughter, she's going to college next month. How old are the tires?
Seller: I can't go that low, unfortunately.     The tires alone are practically new, and were $700 new.     I can drop it to $3,900.
Buyer: Sweet. Okay. I can go as high as $2250. But that's really all I can afford at this time.
Seller: Or, if it helps, I can take the $2,250 as a deposit and hold for you for a month so you can come up with the rest of the money.
Buyer: That's too steep for me at this time. I still would have to make sure it is roadworthy. That's really nice of you but I will need that month to get it ready for her to take to college.
Seller: Ok, let me know if you change your mind.   I would love to help you out, but I can't go for half of what I'm asking.  ",1,car,
"Buyer: Hi I am interesting in buying your Casella Lighting. Would you be willing to lower the price a small amount?
Seller: The price is pretty much firm but we could possibly trade.  I'm looking for a Honda Generator.  You have one?
Buyer: Unfortunately I do not. How about if I agree to pick up the lights in my truck you agree to lower the price to $900. I could be there today cash in hand.
Seller: I only have one and am asking $675.  If you want to pay me $900 I'll take it!
Buyer: I apologize I mis typed that I meant to offer $600.
Seller: haha  I kind of thought so.  Do you have anything else you could trade?
Buyer: No, I'm not looking to trade anything just interested in purchasing the lights.
Seller: If you pick it up today and pay cash I'll accept $625.  Fair?
Buyer: Yes, that's fair. Thank you.
Seller: Great!  We have a deal then.",3,furniture,
"Seller: hi are you interested in my BMW
Buyer: I sure am! She is a beauty!
Seller: thanks! any questions?
Buyer: Yes, how many miles are on this vehicle? 
Seller: 100,000
Buyer: Has the vehicle been in any accidents? Any flood damage?
Seller: no accidents. clean title. very good shape.
Buyer: Great. I would like to make an offer. Would you accept $2500 for the vehicle. I have cash and could pay and pick up vehicle today
Seller: I will do 3700 but cant go lower than that
Buyer: I could do $3500 and cover any transfer costs. 
Seller: okay that sounds good. you are picking up tonight?
Buyer: Sure!",1,car,
,3,furniture,
"Buyer: Hi
Seller: Hello, I am almost giving this away at only 3000. Its very nice.
Buyer: Could you fit a radio on this in the front?
Seller: You sure could. And I will throw in a raido all for 3000
Buyer: That sounds great, how does it ride on cracks and such?
Seller: It ride like its floating on air. Just like a brand new Caddy.
Buyer: Ok I like that, I do not have $300 in my pocket... can you do $2,500?
Seller: I will diliver it to you for 2750
Buyer: sounds great, deal
Seller: deal and enjoy !",0,bike,
"Seller: Hi..How are you?
Buyer: I am great! Hope you are well. I saw your listing and I am very interested in  this item.  How long have you had the item?
Seller: Doing great.  Thanks.  Haven't had it long at all.  Purchased and really don't use at all..  Just looking to sell.
Buyer: Any issues with it?
Seller: Nope.  None at all.  Excellent condition.  Camera is great on it too.
Buyer: Awesome! My old one has the worst camera.  I would like to purchase this item  can you do $180 and I can pick up now?
Seller: $185 and you got yourself a deal..  
Buyer: Great! I will take it! 
Seller: Great.  Thanks!",2,electronics,
"Buyer: I am looking at your bike. How old is it?
Seller: hello, it is a few years old
Buyer: Did you keep up with regular tune ups on the bike?
Seller: yes, I sure did, it is in good condition
Buyer: Is it more for a male or female?
Seller: honestly it really could go either way
Buyer: Would you be willing to deliver it to me? It won't fit into my car.
Seller: yes I sure can
Buyer: If I pay in cash would you accept $140 for the bike?
Seller: I can do $165 since I will be delivering
Buyer: OK since you are delivering it that seems fair.",0,bike,
"Seller: Hello, are you interested in buying this property
Buyer: Yes. It is completely furnished?
Seller: Yes it is, how many people would be living here
Buyer: Just one.  $3500 is a little out of my budget.  I'd be wililing to sign a longer lease if you could come down to  $2400
Seller: Ok and this is a great home for one person, and what about $2600?
Buyer: I could do $2600
Seller: Ok good",4,housing,
"Buyer: Excited to hear more about this home. How many bedrooms, bathrooms, and what is the neighborhood like?
Seller: The neighborhood is very safe! Was even featured on mostsafeneighborhoods.com. It has 2 bedrooms and 2 bathrooms. Everythings been recently remodeled.
Buyer: My wife and I are non smokers. No children. No pets. We are both employed full time. My all in price on the lease is 4,855. I can provide you first, last, and security. As well as you can run a credit check on us both. Do you accept that offer?",4,housing,
"Buyer: Hi I am interested in your phone. How long have you had it?
Seller: I have had it for a little over a year.",5,phone,
"Buyer: I am interested in the leather couch you have.  Are there any worn spots or tears?
Seller: No, it's in great condition - almost as good as when I first bought it
Buyer: OK.  It says minor wear, so would you take $40?
Seller: I think $40 might be a little low. Is $45 okay?
Buyer: That'll work.  Thanks for meeting in the middle.",3,furniture,
"Buyer: Hello. I came across your listing for an apartment. It looks very nice. I would like to know if you allow any pets at all?
Seller: PETS ARE ALLOWED.FEEL FREE TO YOUR HOME
Buyer: That is wonderful. Thank you. This apartment would stretch the budget a bit, but having pets is a great perk. Is there any parking available?
Seller: yes
Buyer: My original budget was $850 but saving money on parking will help. Would you consider $1250?
Seller: can u offer 1800$
Buyer: The listing I am looking at has an asking price of $1700. I just can't afford that, even though it is a perfect arrangement. Would you consider $1450?",4,housing,
"Seller: I am willing to negotiate
Buyer: the bike looks nice has it ever been wrecked
Seller: Nope! I got it for exercise a couple years ago.
Buyer: i can offer you a thousand for it
Seller: I think $1000 is a little low. Im willing to do $1200. Thats 800 of because its just sitting here taking up space.
Buyer: $1200 sounds resonible 
Buyer: good deal where shold i pick it up
Seller: we can meet somewhere like the local library. Do you accept my offer?
Buyer: yeah we have a deal",0,bike,
"Seller: Hello
Buyer: Hi, there. I'm interested in the car you're selling.
Seller: Are there any question you may have?
Buyer: It's got a beautiful paint job on it. It's a little out of my price range though. I'm looking for something closer to $23000.
Buyer: I accept your offer. Thank you for the generous discount.",1,car,
"Seller: Hi, so you're interested in my truck?
Buyer: Hi. I'm interested in your truck. Is it still available? 
Seller: Yes it is
Buyer: It mentions the starter might be iffy on it. Is that sytill acting up?
Seller: Here and there but not too often
Buyer: How hard are you on that 22,500 price tag? That's a little steep for me.
Seller: I can come down a little bit but the truck is awesome with many custom features
Buyer: I'm looking at 18000 as my best offer. Interested in taking that?
Seller: Sorry, that's a little low for this great truck
Buyer: Well, then I guess I'll leave you to find someone else to deal with. Thanks for the time!",1,car,
"Seller: Hello
Buyer: hi how are you doing? can you tell me what kind of phone is this?
Seller: A silver samsung galaxy edge 7
Buyer: are there any cracks or other flaws I should be aware of?
Seller: Perfect condition! 32 gig memory, only works with Sprint
Buyer: When was this phone bought?
Seller: Very recently! And it has not been used too much!
Buyer: I would love to buy it then. Would you negotiate a little from your price? Would 250 be okay?
Seller: I'll accept 250 if you are willing to meet in person and pick it up in the next two days!
Buyer: I will meet up with you tomorrow and pick it up! 250 sounds great. Thanks so much!
Seller: Perfect!",5,phone,
"Seller: Hi there
Buyer: Hello. Is the phone still available? 
Seller: Yes absolutely!
Buyer: How long have you owned it?
Seller: Only about one year 
Buyer: How much did you use it?
Seller: I used it for about one year, but I always used it with a cover so the condition is excellent!
Buyer: Would you be willing to do $300 with the cover included?
Seller: Yes sure I can do that 
Buyer: Great!",5,phone,
"Seller: Hey, you're interested in the sofa set?
Buyer: Yes, I am.  Can you tell me a bit more about it?
Seller: Yeah, we've used the couch for only a few years, my wife wants to upgrade as we move out of town, it's pretty peerless, not many stains.
Buyer: Is it pretty well-built, substantial?  
Seller: Definitely, the cushions haven't really changed since we bought it, which is nice. It's like beige.
Buyer: I'm a little bothered by the light color. What kind of fabric is it?
Seller: It might be corduroy or upholstered fabric, I can't remember that well. Well if you don't like the fabric that much, I could throw in the pillows too, if you want.
Buyer: I'd like that - I like to be comfortable when I watch TV and this looks like a good set for it.  So what would you take for it?
Seller: 525 for the set with the pillows, I'll bring it down a little, as you seem genuinely interested despite any setbacks.
Buyer: Hmmm...how about delivery?  I can see that price if you can bring it to me - I'm just across town but don't have a truck and would have to borrow one.
Seller: Oh yeah we have a truck, I'll handle that for you. How does later in the week sound?
Buyer: Friday after work?
Seller: I can do that.
Buyer: Done, then.  $525 with the pillows and delivery.",3,furniture,
"Seller: Hi there
Buyer: hi is the bike in good shape? Do the gears work well?
Seller: Yes the gears are great. It's a wonderful bike, but I'll admit it could use a little TLC. I have a newer bike that I've been riding and neglected this guy.
Buyer: Is the seat in good shape? What does it need as far as TLC?
Seller: The seat is good and the wellgo pedals have straps.
Buyer: Nice, I was wondering if you would be able to take $75 cash today if I came and picked it up now?
Seller: I was really hoping to get a little more out of it since it was my dad's bike. I'll replace the chain for you if you can come up to $100
Buyer: I appreciate sentiment, ok I'll go with the $100 but could I come in the morning instead?
Seller: SOunds great. See you then.",0,bike,
"Seller: Hi
Buyer: Hello can you tell me how old this bike is?
Seller: It's only about 3 months old, it is my wife's but its a little too large for her. 
Buyer: Is everything in working order?
Seller: Yes it works great, almost new. Only has 50 miles on it.
Buyer: That's great. I just have a tight budget this month and need a new bike to get to work. Can you go any lower on the price?
Seller: I can negotiate a little. What did you have in mind?
Buyer: I was hoping for 900$ that leaves me a little breathing room in the budget. Just need a good sturdy bike to get to work.
Seller: I could do $950 and I'll even throw in an automatic tire pump and deliver it.
Buyer: That would be super!",0,bike,
"Seller: Hello hello, how are you doing tonight?
Buyer: HI, how are you
Seller: I am not too bad, I have a beautiful 1 bedroom apartment available, its one of a kind with a spectacular patio view
Buyer: That sounds great. I am familiar with the listing, I am willing to pay you $800 for the rental
Seller: I am sorry, but that offer is far lower than I can accept. this is a prime location so the best I can do is $1,500
Buyer: Based on the size of the apartment, I think that rice is very unreasonable. I recently saw a similar apartment for $900. The max I can pay for this aparment in $1000
Seller: The amenities in this apartment are top notch, it was recently remodeled and has been well taken care of. Tell you what, I can do $1350, and I will throw in free monthly parking which is usually $50 a month
Buyer: If you can do it for 1250, we have a deal
Seller: I can do that, we have a deal
Buyer: great",4,housing,
"Buyer: Hi, I'm interested in your sofa and loveseat.  Is it real leather?
Seller: Hi! The pictures don't do this sofa and loveseat justice! The items are genuine Italian black leather and come from a smoke and pet free home. I bought them last year, so they are in very good condition. I'm only selling because I'm moving and looking for different furniture. how much are you looking to spend?
Buyer: I would like to spend about $150 but will pay extra for delivery.
Seller: $150 is far too low for these items.They are in great condition and you are getting a sofa and love seat! Most people can't even purchase a chair for that price. What about $300 and I'l include delivery?
Buyer: Ouch, that's only $20 off the original price.  I can go as high as $200 and that's with delivery.
Seller: Since I want 320 and you want 150, let's meet directly in the middle at 235. I can deliver at 250 or you can pick up at 235. This price gives us both what we want and is the most fair option. You're getting a really good deal at that price!
Buyer: $250 with delivery sounds very fair.",3,furniture,
"Buyer: Hi, I am interested in purchasing your speaker system.
Seller: Hi, thanks for checking it out. It's in great condition. What are you willing to offer for it?
Buyer: Does this include the cables to hook it to the TV?  I can offer you $75 and pick it up today.
Seller: Yes. Everything that is needed, excluding additions that I purchased while I had it, come along with it. I am looking for just a little bit more for it though. How does $95 sound?
Buyer: Can we do 80? I really have to stay within a budget.
Seller: We should be able to do $80. So if we have a deal I'll have it ready for you to come by later today.
Buyer: Deal.
Seller: Awesome!",2,electronics,
"Buyer: I'm interested in your tv. Is it brand new inside box?
Seller: yes - inside the box, never opened it!
Buyer: Is the box sealed, no damage, etc?
Seller: box is sealed, with the invoice
Buyer: My all in price is in cash, right now for $517.
Seller: sounds good!
Buyer: Thank you so we will agree to the price of $517 in cash. 
Seller: yes",2,electronics,
"Buyer: Hello! How long has this remote been in use?
Seller: Not very long, it's still in great condition. Guaranteed to work!
Buyer: If I were to come pick it up, would you be willing to accept $6?
Seller: Yes",2,electronics,
"Buyer: hello, nice bicycle!
Seller: Thank you! Its a great bike. 1980 vintage Masi
Buyer: I am sorry but why you sell it so much? I can see it's a good piece but I think the price is too much! Any dents or other issues?
Seller: Well to start this is an original Nuova Strada, imported from Italy in the mid 1980. Its vintage. Many confuse it with California Masi but it isnt
Buyer: Hmm, I was hoping for a better offer,around 750$. I will pay you cash of course!
Seller: $750 is too low. How about $900. I think thats a great deal for this relic
Buyer: I will come and pick it up myself tomorrow if you accept $870
Seller: Yeah that works. $870 is a deal",0,bike,
"Seller: Hello
Buyer: Hey!
Seller: How can I help you?
Buyer: I was looking for a BMX bike and was hoping to find a good deal, can you help me out?
Seller: Sure. I'm selling this bike for $10
Buyer: Oh interesting is that your bottom dollar?
Seller: Yes, I'm basically selling this for pennies. 
Buyer: Yea I understand but just for fun would you be willing to drop the price closer to 5 if I run by the bank and grab you some coins?
Seller: Unless they're gold coins, I'm not interested. I'll take something else of equal value, though. 
Buyer: Hmmm, I don't have any gold coins.... 
Seller: Then it's $10 or something of equal value. 
Buyer: Okay I want the bike so I will pay your price of $10.00!
Seller: Okay.",0,bike,
"Seller: Hello
Buyer: Hi, I'm interested in the apartment. 
Seller: Excellent. It is in great condition and I am asking 1861 for it. 
Buyer: It looks really nice, my budget is a little lower than that though, if I go much higher, my wife won't be happy.  Would you be willing to accept 1600?
Seller: How about 1650? There are tennis courts and volleyball courts as well. 
Buyer: That works for me!  
Seller: Would you like to stop by today and check them out?
Buyer: That sounds great, we can be there around 4. 
Seller: Sounds good. See you then.",4,housing,
"Buyer: Hi. I am interested in the phone. Can you accept 49?
Seller: That's a little lower than I'd like to sell it for. It's a great phone and in perfect condition. I'm only selling it because I bought a 32gb model (I have a TON of music and needed more storage).
Buyer: Does it come with the charge cord and the headphones?
Seller: It does come with the charger but I don't have any headphones for it. How about I lower the price to $85 so you can buy a pair with the savings?
Buyer: If I can meet you in one hour I'll give you 75 cash.
Seller: I can meet in an hour, but only for $80, deal?
Buyer: okay. deal. see you in an hour.",5,phone,
"Buyer: Hi
Seller: Hi. I see your interested in my home for rent?
Buyer: Yes, I need a place to stay asap and I am very interested.
Seller: This is the place for you everything is pretty much new and remodeled.
Buyer: How much lower can you go from $1898.  I am looking to stay in the $1200 range but it is negotiable.
Seller: I can go $1600 right  now and will pay your first month light bill.
Buyer: You've got yourself a deal.  $1600 it is!",4,housing,
"Buyer: Hello
Seller: Hi! Are you interested in my bike?
Buyer: Yes, I cannot see a photo though...
Seller: The website would not let me upload one :/ It is in great condition with a steel frame.
Buyer: What is the condition of the saddle? I usually have to buy a new one when I buy a used bike.
Seller: It is the original saddle in good condition as I only used the bike on weekends. 
Buyer: Ok, I would like to see it in person, but I am wondering if you would consider lowering the price? If I were able to come see it tonight and pay cash would you consider a lower offer?
Seller: That sounds great I would consider lowering it. What price did you have in mind?
Buyer: I was thinking I could do $120
Seller: Do you think you could do $135? 
Buyer: Alright, I see the listing says the bike was just tuned up and has new tires, so $135 sounds very reasonable.",0,bike,
"Seller: Hey there, you're interested in the TV stand?
Buyer: Hello! I am. How old is the tv stand?
Seller: Not old at all, it's newly constructed but we're moving to another town, I'll give it you for 70 and drop it off tomorrow?
Buyer: Are you available to drop it off tomorrow at 9 am?
Seller: By all means. Do we have a deal?
Buyer: yes. please accept the deal!",3,furniture,
"Buyer: I think my nanny is smuggling cocaine, this item could help me
Seller: It definitely will hep! It is top of the line.
Buyer: How will it help?
Seller: You can use your smartphone to watch cameras set up around your house. If she is stealing your cocaine, you will catch her.
Buyer: It's not MY cocaine *allegedly*. Alright. Does the price include installation?
Seller: No, it does not.
Buyer: Is this item used?
Seller: No, it is new in the box.
Buyer: I saw this at the store, and it was close to same price
Seller: I can do $116 if you will come pick it up today.
Buyer: Make that offer, I'll accept.
Seller: Good Luck!",2,electronics,
"Buyer: Can you tell me more about this car?
Seller: Well, it runs great, feels great to ride in, and when I pump up the music it sure sounds great. I love it and wish I didn't have to give it up.
Buyer: Do it have any prior accidents?
Seller: Not even the slightest of accidents. I've taken has much care of it as one ever could. 
Buyer: Would you be willing to take $15,300 dollars cash right now today?
Seller: Make it 16000 and I will drive it straight to you. I'll even fill it up with gas.
Buyer: I think I can squeeze that in we have a deal.",1,car,
"Seller: hi, are you interested in this property?
Buyer: Yes I am! What can you tell me about it?
Seller: We have 1-13 month leases here. If you sign a 13 month lease, I can bring your monthly payment down to 2700/month. We also offer free high speed internet as well as free yoga to our residents. You can walk to almost anywhere in the city from here and we have had ZERO crime in the last 5 years.
Buyer: Well, that does sound attractive. Does the unit come with any appliances?
Seller: The unit comes with all appliances. If you were to come in today to sign the 13 month lease before close I am willing to waive the entire deposit for you! This is a deal you really can pass up!
Buyer: I'm on a really tight budget right now. Do you think you could do $2000 if I signed for the 13 months and paid a first and last deposit?
Seller: 2500 if the lowest I can go, man. I can't give it away. 
Buyer: I can squeeze out maybe $2250, if I eat ramen noodles for while!
Seller: lol sounds like a deal!
Buyer: Great!",4,housing,
"Seller: hello!
Buyer: HI! I am really interested in hyour trunk, it is beautiful. Is it an antique?
Seller: The one in the picture? It's actually a chest - it was my parents, it's pretty old but not sure if it qualifies as an antique yet!@
Buyer: Yes I can see the photo now.  It was a little dark. It is very nice. What is the condition?
Seller: Good condition, drawers all move smoothly, finish is in good shape, it's nice, it's just too big to haul across the country
Buyer: I would like to offer you 25 for it and I would be able to pick it up.
Seller: hmm, I'd really like to get 30, I have offers already so it's pretty much the first one to show up with 30 bucks gets it
Buyer: Ok 30 it is then, I really need one. I will be over as soon as I can get there.
Seller: great, I'll see you in a bit!",3,furniture,
Buyer: Hi!,1,car,
"Buyer: Hello.
Seller: Good evening.  I have an amazing townhome for rent.  Were you able to see the picture and read all the amenities?
Buyer: Yes, I could see and read everything. I'm very interested in your townhome but it's a little too much money for me. My ideal price range is around $1100.
Seller: The other townhomes in our complex go for $2500, so $2200 is a great deal.  I would be willing to go down to $1800 if you sign a 9-month or year-long lease.
Buyer: I would be willing to sign a year-long lease for $1800 as long as the deposit and down payments are not too expensive. If they total up to $2200 I would not be able to.
Seller: I can waive the application fee for you.  We normally require first and last month rent.  If that doesn't work for you, why don't we do $1900 a month?
Buyer: If the application fee is waived I'm good with $1900 as I really like the amenities provided.",4,housing,
"Buyer: Hi there. I was looking for ads and this one caught my attention. Is it in a good and working condition?
Seller: It is, it's been used a lot less than its age would suggest. I only rode it a few times a month. Are you interested?
Buyer: Yes very much so. 
Seller: What's your price point? It's clearly stylish, how does 950 sound?
Buyer: That's way high for me. I have a budget of $760
Seller: I'd already be giving you a discount if we went to 900, she's really a beauty
Buyer: That doesn't fit into my budget at all. 
Seller: 875 then? I can't go down to 760.
Buyer: Yeah that sounds like a fair deal.
Seller: Thank you",0,bike,
"Seller: Hi are you interested?
Buyer: Hi, looks like a beautiful place!  I am very interested, but due to some unexpected expenses, my budget is currently tight.  Are you willing to negotiate the price? ",4,housing,
"Seller: Hello
Buyer: Hello
Seller: I'm selling a wooden full sized Futon with 2 slip covers for $125. I take it you are interested?
Buyer: Yes, I am.  I'd like to make an offer of $75 and I will pick up the item.
Seller: $75 is too low. I just bought this item and haven't even used it. The reason I am selling it is that it doesn't fit in the area that I wanted to put it. I'll throw in some brand new pillows and I'll deliver it to your place for $125
Buyer: I am willing to go to $90 because it is a used couch, and I cannot see what the futon looks like completely as it is covered in the photo presented.  I'd be willing to skip out on the slip covers and I do not need any pillows.  I am still able to pick up at this price.
Seller: I'll go for that. You come get it where it is located at an amazing price of $90!",3,furniture,
"Buyer: Hi I'm interested in your dining room table.
Seller: I can deliver it to you too if you'd like. $95 is the asking price.
Buyer: I see this table being sold online for like 90. Will you take 80
Seller: 80 works for me I guess.
Buyer: Okay great we have a deal.",3,furniture,
"Buyer: Hi! I'm looking for a condo, this place looks pretty nice
Seller: Yes, it is really beautiful. Great location and has top of the line ammenities such as energy efficient appliances  pool, washer and dryer and dishwasher too. In a very luxurious area too
Buyer: I see it's listed at $2551 a month. Do you have any move-in specials? Or better rates for long leases?
Seller: I can reduce it by 250 a month for a longer lease and also if you move in by the end of the month I could reduce the rent to 2200 a month which includes the electric.
Buyer: That sounds like a great deal. I can do a 2 year lease at $2200, and I need a place right now so I can move in as soon as one is available.
Seller: Ok great!! ",4,housing,
"Seller: Hi hows it going. Ilike the couch how much are you pricing it at?
Buyer: I believe that $300 would be a fair price
Seller: Dude seriosly why 
Buyer: oh I meant $30. my bad",3,furniture,
"Buyer: Hello. I'm very interested in the Tacoma you have for sale. How many miles are on it?
Seller: 110,000 highway miles. Perfect running condition. Body is in good shape. Clean inside and out. Just gave it a tune up. 
Buyer: Excellent. I am on a budget though, and I do have my eye on a few other trucks. I'm looking to spend closer to $8049, but I'm willing to negotiate
Seller: I can take as low as 10,000.
Buyer: Will you accept $9660? I can buy it in the next 48 hours.
Seller: Anyway you can come tonight. I'll go that low if you have cash in hand tonight. 
Buyer: I can make it work. I'll go ahead and send you an official offer for $9660.",1,car,
"Seller: How does 300 sound?
Buyer: It sounds good, how old is it?
Seller: It is new.
Buyer: I was hoping to pay around 266?
Seller: Okay, how about 270?
Buyer: 266 cash, and I'll pick it up today
Seller: I agree
Buyer: Awesome",0,bike,
"Seller: Great car. Are you interested?
Buyer: Yes but I can only give $2125 for it.
Seller: Ouch. I won't be able to go that low. I can drop it to $4000.",1,car,
"Seller: Hello
Buyer: Hi
Seller: You interested in the house?
Buyer: Yes but the price is a bit high 
Seller: How about 3500?
Buyer: OK",4,housing,
"Buyer: Thank you for your time
Seller: Thank you for contacting me. I hope we will have a mutually beneficial transaction.
Buyer: as do I, I am very interested in your property, but it is just a little bit out side of my budget, If you were able to let me rent at 1575 per month I would be able to to have a small safety budget as well 
Seller: I am considering your offer, but I would like to know one thing first. Do you plan on renting only or do you intend to rent to own?
Buyer: Renting only, I hope to live in the area for a couple years 
Seller: That is fine. I can accept 1575 a month if you could put up a safe deposit. Does 500 sound acceptable for the safe deposit? We can spread it out over the first three months.
Buyer: Perfect, Thank You, I love having a good landlord!",4,housing,
"Seller: Hey there, you're interested in this seatpost?
Buyer: Hi can you please tell me more about the On One Pompino Frame-Easton Fork-Chris King-VO Grand Cru seatpost? 
Seller: Yeah definitely, it's pretty new, the original selling price is 350 and we're only looking to sell it because we're moving. What's your budget?
Buyer: My budget is $260. I cannot really spend more than that because the wife will kill me. If you're willing to accept, I could come pick it up? I know gas is expensive right now so I'd be willing to make the trip to you.
Seller: Definitely, 260 sounds like a good deal, when will you be available to pick it up?
Buyer: I meant my budget is $182, I'm sorry! I was looking at your price and got confused. All I can afford is $182
Seller: Give me 200 and I'll drop it off, deal?
Buyer: Deal",0,bike,
"Buyer: Hello, I am interested in your reception desk.
Seller: Hi there yes sure! 
Buyer: What condition is it in?
Seller: new like condition very good quality and has no scratches 
Buyer: Alright. Well, I work for a non-profit that works with people with disabilities. We are on a tight budget. Would you be willing to sell it for 100?
Seller: okay since its for people who are in need I can definitely go with it. But you would have to come and pick it up at our location
Buyer: Awesome. I can do that.
Seller: Great then please come by the end of this week as we have renovations starting off on the weekend. Thank you so much!",3,furniture,
"Seller: Hi, great price if you are interested
Buyer: Hi, I'd like to offer $25.",2,electronics,
"Buyer: Hey there, nice router. How long have you had it?
Seller: about 6 month....bought a new one and no longer need this one.
Buyer: Does it still work well? I hope so, what's the peak speeds you were getting?
Seller: It still works great...I'm not exactly sure about peak speed but it was fast
Buyer: Alright alright alright, Can I give you 10 for it? Like you said it still seems newish and it works fine
Seller: Not sure I can go that low....I could do $12 if you come and pick it up
Buyer: 11, I'll pick it up and deal?
Seller: I'm good with that...deal",2,electronics,
"Seller: hi, how are you!?
Buyer: Hey there, I am good.  How old is the table?
Seller: I am unsure of the age of the table but it is in good condition and will last for many years to come
Buyer: That sounds great.  Are there any chairs with it?
Seller: It does come with 8 matching chairs!
Buyer: So if I fill your tank up can you deliver it?  I am only a few miles from your location? and I will do the $150 for the table.
Seller: you have a deal! I will deliver it to you tonight! ",3,furniture,
Seller: Hello are you interested?,3,furniture,
"Seller: Hello. Are you interested. In this ipnone?
Buyer: Hello, yes.  Are there any other items that come with it? like a case or anything? Also is the charger an AC charger only or USB plug in?
Seller: I do have a case for it. Usb plug",5,phone,
"Buyer: Hi, is the seat height adjustable? I'm very interested in the chair?
Seller: Hello!  Yes it is!  Comes from a smoke free home.  No flaws at all.  In excellent condition.  No longer need and getting a new one.
Buyer: That sounds great.  I'm really interested in the chair but I don't think I can do sixty. Would be willing to lower the price some?
Seller: I could do $50.  That would be a steal for this chair!  Could you pick it up today?
Buyer: Yes, I can come get it today. That's not a problem. If I pay cash, can you maybe go to 45?
Seller: I could do $48.  But that is as low as I could go.  I spent way more on it and nothing wrong with it at all.
Buyer: Okay. I'll take $48. :)",3,furniture,
"Seller: Hello are you interested in the Akai Drum Controller I listed?
Buyer: Yes, I am. Can you tell me the condition of it. Is there any wear and tear?
Seller: It's pretty much new still. It was only actually used a few times. No wear and tear at all. 
Buyer: Awesome. I have to drive a far distance. Do you think you could do $30?
Seller: I can lower the price some if you come to me, that saves me a trip. I can do 35, that's a great deal considering the condition and use it's had. 
Buyer: That sounds good. ",2,electronics,
"Buyer: Hi, what a beautiful townhouse you have!  
Seller: It's super swanky.
Buyer: It is in a great location and would be perfect for my family.  Due to some unexpected expenses though, the price is quite steep for us.  Are you willing to negotiate on price?
Seller: I'm willing to negotiate, but if we can't come to a deal, someone else is going to snap this place up in a heartbeat.
Buyer: Are the utilities included in the price?
Seller: All utilities would be your responsibility. There are included amenities though, like a swimming pool.
Buyer: Okay. Right now the best I can offer since utilities are my responsibility is $3870. 
Seller: $3870 is fair, but a little below market value. If you can do $3950, we can talk about having you move in.",4,housing,
"Seller: Hi, interested in my tubeless tire kit?
Buyer: HI!  How are you?  I'm interested in the tubeless tire kit you have available.
Seller: Awesome. It's still available. It's new. I'm asking $40. It's originally $50 new in stores.
Buyer: Have you used something like it before?  Is it easy to use?
Seller: I actually haven't. I am a compulsive shopper who can't say no to salesmen. Someone sold it to me and I don't even know what it is. But there are directions and it sounds easy.
Buyer: Ok sounds great!  Would you take $20 for it?
Seller: $30 and you have a deal!
Buyer: Can you meet somewhere or bring it to me?
Seller: I could drop it off.
Buyer: Ok $30 sounds great! You have a deal!",0,bike,
"Buyer: I've been looking for car processor like this. How long have you had it?
Seller: I've had it for a few months but never got around to putting into my ride. Ended up getting something different.  So it's brand new
Buyer: Ok, the price is a little high for me. Would $350 work?
Seller: It runs arfound $700 brand new. I can come down a little but not that much how does $400 sound?
Buyer: $400 sounds fair. I could come around today and pick it up.
Seller: deal",2,electronics,
"Buyer: How are the brakes?
Seller: The brakes on this work perfectly. 
Buyer: what about the tires?",0,bike,
"Seller: hi
Buyer: I can offer $3 for the bike.
Seller: no sorry thats too loq
Buyer: can you give me a counter offer?
Seller: sure",0,bike,
"Seller: Hello
Buyer: Hi I really like that phone. Is it scratched at all? What condition is it in?
Seller: It is not scratched at all and it is in great condition. I have barely even used it.
Buyer: Awesome. It's a little out of my price range. Do you accept any partial trades? I have an iphone 6 in good condition.
Seller: I will not do any trades, but I am willing to lower the price for you. What would you like to pay for it?
Buyer: I can't go far from 300 dollars unfortunately.
Seller: Do you want to come by and take a look at it as well?
Buyer: Yeah that would be fine with me.
Seller: Great and how does 320 sound?
Buyer: Works for me. You got a deal!",5,phone,
"Buyer: Hi, I'm interested in buying your product for $45
Seller: What provider do you use? direct tv, dish network?
Buyer: directv
Seller: Are you in a building or a home?
Buyer: home
Seller: So you dont' need an install just a repair?
Buyer: Correct, I submitted an offer, please accept or reject",2,electronics,
