inter_id,user_id,item_id,timestamp,rating,emo_pre_valence,emo_pre_arousal,emo_post_valence,emo_post_arousal,duration,rec_type,time_period,weather_type,pressure,temperature,humidity,longitude,latitude,speed,hr_mean,hr_std,intensity_mean,steps_sum,activity_dominant,activity_label,valence,energy,general_genre,music,singer,mood_bucket,mood_bucket_id,time_label,weather_label,hr_level,valence_shift,arousal_shift
729,25,784,1634737675,2,-0.03075,-0.01025,-0.0947697351570104,-0.3099226474053583,128.0,WD,3,0,1019,9,58,2880170.5000000014,36528.72812119056,0.32789109999999994,1.0305650037792957,4.889018306367853,8.533333333333333,0.0,4,Lying,0.84,0.6779999999999999,hip-hop,What It Look Like,Spank Rock,happy-energetic,0.0,Evening,,Low HR,-0.0640197351570104,-0.2996726474053583
730,25,874,1634741610,4,0.94,0.192,0.6633881460990728,0.0461041954817888,151.0,GCN,3,0,1019,6,74,2879510.5227212873,35684.66969221263,0.5710244000000001,-4.502768329554038,2.011149477841521,2.0,0.0,4,Lying,0.503,0.34,indie,The Privateers,Andrew Bird,sad-melancholic,3.0,Evening,,Low HR,-0.27661185390092713,-0.14589580451821121
731,26,946,1634342236,2,0.4955,0.43925,0.0345781466113416,0.8517750115260488,147.0,Rand,1,0,1034,5,24,2874749.3000000007,36331.35776119056,0.00019075659,4.794155001430149,12.46524056014252,49.7,37.0,0,Still,0.249,0.858,metal,Ride The Lightning,Metallica,tense-dark,2.0,Morning,,Low HR,-0.4609218533886584,0.41252501152604887
732,26,923,1634349315,5,0.93125,0.48075,0.99124020285846,0.2916090364223144,111.0,GCN,1,0,1037,8,16,2880110.729963688,29147.43527534629,0.29234287,22.41082166809681,17.075689346748685,81.13333333333334,274.0,1,Act→Still,0.8170000000000001,0.613,other,Metric Lips,The New Grass Revival,calm-relaxed,1.0,Morning,,Mid HR,0.05999020285846002,-0.18914096357768562
733,26,576,1634360626,5,0.99825,1.0,0.9866297833102812,0.4575841401567543,136.0,GCN,2,0,1035,10,15,2880052.0612218077,29219.643701227506,0.45693013,7.610821668096816,5.367106607226405,27.233333333333334,0.0,0,Still,0.7929999999999999,0.354,other,Chapel Of Love,The Dixie Cups,calm-relaxed,1.0,Afternoon,,Mid HR,-0.011620216689718799,-0.5424158598432457
734,26,491,1634370491,5,0.83225,0.0565,0.9981558321807285,0.545182111572153,150.0,GCN,2,0,1032,12,15,2892672.779515732,35045.761775157014,4.2853603,33.66082166809681,30.054117854297438,78.83333333333333,1419.0,0,Still,0.66,0.907,alternative,Everybody Loves Me,OneRepublic,tense-dark,2.0,Afternoon,,Mid HR,0.1659058321807284,0.488682111572153
735,26,401,1634375688,5,0.4495,0.2985,0.5555555555555556,0.2431996311664361,374.0,GCN,2,0,1032,12,13,2892696.4000000013,35097.93216119058,4.2853603,1.344155001430149,5.713264293631871,17.2,0.0,0,Still,,,,,,unknown,,Afternoon,,Low HR,0.10605555555555557,-0.0553003688335639
736,26,3,1634391620,4,0.5670000000000001,0.536,0.3158137390502536,0.7388197325956661,119.0,WD,3,0,1031,2,73,2874058.8000000003,35888.749441191176,0.35239482,-12.872511665236518,3.4639412363504225,1.3666666666666667,0.0,4,Lying,,,,,,unknown,,Evening,,Low HR,-0.25118626094974644,0.2028197325956661
737,26,126,1634399301,5,0.537,0.50825,0.677731673582296,0.7134624250806824,116.0,GCN,3,0,1031,1,85,2874743.546550043,36294.92792461682,0.113247275,28.277488334763476,21.112766017007075,72.63333333333334,857.0,2,Walking,0.9,0.75,rnb,Days Like These,The Cat Empire,happy-energetic,0.0,Evening,,Mid HR,0.140731673582296,0.20521242508068238
738,26,174,1634426994,3,0.7885,-0.19025,0.5417242969110189,-0.1671277086214845,135.0,WD,1,0,1028,0,93,2874780.0000000014,36327.01628119123,0.0029406652000000004,10.710821668096814,17.52417113800462,37.96666666666667,397.0,0,Still,0.8590000000000001,0.53,jazz,Crossfire,23 Skidoo,calm-relaxed,1.0,Morning,,Mid HR,-0.2467757030889811,0.023122291378515514
739,26,517,1634432844,2,0.83225,0.09575,0.5094513600737667,0.049562010142923,139.0,GCN,1,0,1028,3,58,2874780.0000000014,36327.01628119123,0.0029406652000000004,-3.3391783319031845,5.232908687654825,19.1,0.0,2,Walking,0.8370000000000001,0.7340000000000001,country,Home For A Rest,Spirit of the West,happy-energetic,0.0,Morning,,Low HR,-0.32279863992623337,-0.046187989857077
740,26,928,1634458518,3,0.537,-0.48525,0.3296449976947902,-0.2339787920700784,179.0,WD,2,0,1019,15,26,2874833.600000001,35732.34484119057,0.8901331,8.66452537180052,18.031744603422947,43.1,214.0,1,Act→Still,,,,,,unknown,,Afternoon,,Mid HR,-0.2073550023052098,0.25127120792992164
741,26,5,1634465287,4,0.5025,-0.14875,0.474873213462425,0.0034578146611341,158.0,WD,2,0,1018,13,36,2875140.5000000005,35106.05852119063,5.04668,-18.155844998569858,2.1927278799603824,1.3666666666666667,0.0,2,Walking,0.804,0.964,rock,You Give Love A Bad Name,Bon Jovi,happy-energetic,0.0,Afternoon,,Low HR,-0.027626786537574943,0.1522078146611341
742,26,716,1634471044,3,0.2835,-0.748,0.2650991240202858,-0.3999538958045182,152.0,WD,3,0,1018,12,43,2873244.7453574436,34464.5103717163,0.0016677326,-14.655844998569854,2.779338450463028,2.066666666666667,0.0,4,Lying,0.903,0.605,other,Te Extraño,Xtreme,calm-relaxed,1.0,Evening,,Low HR,-0.018400875979714182,0.3480461041954818
743,26,17,1634477476,3,0.99825,-0.33075,0.9981558321807285,-0.1002766251728907,171.0,Rand,3,0,1017,7,71,2873336.4680789933,34578.52982008427,1.1155668,-17.68917833190319,2.6775299562594377,1.6666666666666667,0.0,4,Lying,0.919,0.815,country,Can't Let Go,Lucinda Williams,happy-energetic,0.0,Evening,,Low HR,-9.416781927151785e-05,0.23047337482710928
744,26,875,1634482762,5,0.97275,-0.0035,0.5117565698478561,-0.5221300138312587,151.0,GCN,3,0,1017,5,84,2873240.0000000014,34508.047481190486,1.1155668,-15.63917833190319,1.9218047073866091,2.3333333333333335,0.0,4,Lying,0.148,0.297,alternative,Sullen Girl,Fiona Apple,sad-melancholic,3.0,Evening,,Low HR,-0.4609934301521439,-0.5186300138312587
745,26,793,1634486084,1,0.256,-0.68125,-0.1290917473490087,-0.5520977408944214,153.0,Rand,3,0,1017,4,91,2873960.1000000006,36153.80236119115,4.4986095,21.56082166809681,17.423355972180943,71.23333333333333,807.0,2,Walking,0.0757,0.287,rock,Bala Bay Inn,Valley of the Giants,sad-melancholic,3.0,Evening,,Mid HR,-0.3850917473490087,0.1291522591055786
746,26,936,1634511989,3,0.309,-0.8655,0.1913324112494236,-0.4091747349008761,154.0,GCN,1,1,1014,3,93,2874748.600000001,36331.91436119073,0.7332320999999999,14.510821668096813,18.213159162173557,44.766666666666666,279.0,4,Lying,0.324,0.634,rock,Shine On,The Kooks,sad-melancholic,3.0,Morning,Clear,Mid HR,-0.1176675887505764,0.45632526509912397
747,26,629,1634520884,5,0.4795,-0.55675,0.8690640848317197,0.0472568003688335,150.0,WD,1,0,1014,8,64,2874018.8000000003,36157.36460119085,0.7332320999999999,9.110821668096815,16.081226114116216,60.666666666666664,431.0,0,Still,0.725,0.629,jazz,Act Nice And Gentle,The Black Keys,sad-melancholic,3.0,Morning,,Mid HR,0.3895640848317197,0.6040068003688335
748,26,820,1634528438,4,0.544,0.536,0.2558782849239281,0.2455048409405256,213.0,GCN,1,0,1014,11,50,2874026.500000001,36168.05132119077,0.7332320999999999,20.944155001430143,13.162879202092862,81.4,1264.0,2,Walking,0.237,0.976,electronic,Riverside,Sidney Samson,tense-dark,2.0,Morning,,Mid HR,-0.2881217150760719,-0.29049515905947443
749,26,195,1634533473,5,0.053,-0.44825,0.1844167819271553,-0.2777777777777778,147.0,WD,2,0,1014,14,48,2874023.4,36162.93060119104,0.7332320999999999,5.0774883347634825,9.923107152276225,22.533333333333335,0.0,0,Still,0.944,0.7390000000000001,pop,You're Gonna Miss,Ashanti,happy-energetic,0.0,Afternoon,,Low HR,0.1314167819271553,0.1704722222222222
750,26,826,1634539725,4,0.25125,-0.4415,0.4218533886583679,0.1302443522360535,147.0,Rand,2,0,1012,16,37,2874748.1000000006,36332.359641191186,11.825059,8.227488334763482,16.344078098470067,58.13333333333333,861.0,1,Act→Still,0.922,0.883,rock,Lazy Jane,STEVE CAMP,happy-energetic,0.0,Afternoon,,Mid HR,0.17060338865836794,0.5717443522360535
751,26,257,1634550517,2,0.51625,-0.5775,-0.3918856615952052,-0.4783310281235592,214.0,WD,2,0,1013,13,63,2874667.276527552,36213.09197585896,0.13928956,-19.705844998569855,4.164088091002594,10.7,0.0,0,Still,0.481,0.541,hip-hop,Bow Down,Westside Connection,sad-melancholic,3.0,Afternoon,,Low HR,-0.9081356615952052,0.0991689718764408
752,26,451,1634560351,5,0.604,-0.287,0.8621484555094513,-0.2362840018441678,185.0,WD,3,0,1019,8,77,2881602.4738365924,22465.656883712298,2.7129285,-16.372511665236523,2.0368821489936244,0.8666666666666667,0.0,4,Lying,0.8109999999999999,0.5710000000000001,rock,My Father's Eyes,Eric Clapton,calm-relaxed,1.0,Evening,,Low HR,0.2581484555094513,0.050715998155832165
753,26,720,1634601033,4,0.484,-0.6305,0.0922083909635776,-0.7826187183033656,151.0,Rand,1,0,1028,3,61,2874750.5000000005,36332.24832119068,0.01731984,5.860821668096816,13.79891300066784,57.63333333333333,498.0,0,Still,0.359,0.563,new age,Knocking On Forbidden Doors,Enigma,sad-melancholic,3.0,Morning,,Low HR,-0.3917916090364224,-0.15211871830336565
754,26,874,1634606579,5,0.5095,-0.1695,0.2720147533425541,-0.1348547717842323,172.0,GCN,1,0,1028,8,35,2874717.82503188,36229.44649696675,29.295101000000006,11.17748833476348,18.75476976368649,40.96666666666667,234.0,0,Still,0.503,0.34,indie,The Privateers,Andrew Bird,sad-melancholic,3.0,Morning,,Mid HR,-0.23748524665744586,0.03464522821576771
755,26,672,1634614354,5,0.51175,-0.57275,0.5232826187183034,-0.206316274781005,229.0,WD,1,0,1029,12,26,2873960.600000001,36152.91180119102,29.295101000000006,4.8274883347634825,5.587684871413404,27.2,39.0,0,Still,0.879,0.831,hip-hop,Get Ready,Flipsyde,happy-energetic,0.0,Morning,,Low HR,0.011532618718303356,0.366433725218995
756,26,513,1634619399,4,0.05075,-0.476,0.5624711848778239,-0.4921622867680959,198.0,GCN,2,0,1027,13,24,2874736.0910132644,36323.846958993265,1.5071687,3.3774883347634823,8.867246221660679,30.933333333333334,36.0,0,Still,,,,,,unknown,,Afternoon,,Low HR,0.5117211848778239,-0.016162286768095946
757,26,984,1634631969,4,0.56025,0.28,0.2512678653757492,0.049562010142923,152.0,WD,2,0,1023,13,21,2873958.7,36153.80236119115,0.94733936,4.344155001430149,7.594387547539448,53.9,200.0,1,Act→Still,0.962,0.638,indie,Get Up,Washed Out,calm-relaxed,1.0,Afternoon,,Low HR,-0.30898213462425084,-0.23043798985707703
758,26,987,1634639327,5,0.3205,-0.72725,0.5117565698478561,0.4829414476717381,150.0,GCN,2,1,1022,7,56,2873958.800000001,36153.91368119086,0.9617541,-14.622511665236523,1.994506343824344,1.3333333333333333,0.0,4,Lying,0.7759999999999999,0.67,pop,What's So Bad About Feeling Good,Wang Chung,happy-energetic,0.0,Afternoon,Clear,Low HR,0.1912565698478561,1.210191447671738
759,26,676,1634658539,5,0.10825,-0.4345,0.4863992623328723,0.5359612724757953,205.0,Rand,3,0,1023,3,83,2873957.5,36153.91368119086,0.9617541,-16.23917833190319,1.106044001535803,2.4,0.0,2,Walking,0.74,0.936,pop,My Happy Ending,Avril Lavigne,happy-energetic,0.0,Evening,,Low HR,0.37814926233287227,0.9704612724757953
760,26,100,1634689610,5,0.106,-0.53375,0.49562010142923,-0.2132319041032734,195.0,GCN,1,0,1021,3,79,2874760.267656821,36331.220789414314,1.3346673,3.7274883347634824,13.622734266250987,46.1,89.0,0,Still,0.604,0.371,pop,New Soul,Yael Naïm,sad-melancholic,3.0,Morning,,Low HR,0.38962010142923004,0.32051809589672653
761,26,707,1634702195,5,0.55775,0.5545,0.1337021668971876,0.76417704011065,145.0,Rand,1,0,1020,12,33,2874136.3000000007,35945.96792119225,1.8346673,-5.005844998569851,9.227073690444273,22.266666666666666,31.0,0,Still,0.521,0.98,rock,The Good Left Undone,Rise Against,tense-dark,2.0,Morning,,Low HR,-0.42404783310281235,0.20967704011065003
762,26,898,1634707395,3,0.4725,-0.54975,0.4840940525587829,-0.5175195942830797,460.0,GCN,2,0,1020,13,34,2874764.83545414,36340.478954518185,0.39783722,7.5774883347634825,9.537717523367714,44.233333333333334,526.0,0,Still,0.5589999999999999,0.574,electronic,D Song,Bonobo,sad-melancholic,3.0,Afternoon,,Mid HR,0.01159405255878293,0.03223040571692026
763,26,99,1634729865,5,0.438,-0.53125,0.756108805901337,-0.3953434762563393,297.0,GCN,3,0,1017,6,76,2874749.600000001,36332.80492119085,1.40847525e-11,-18.705844998569855,1.4138206706965661,0.3333333333333333,0.0,4,Lying,0.191,0.3879999999999999,other,Wounder,Burial,sad-melancholic,3.0,Evening,,Low HR,0.318108805901337,0.1359065237436607
764,26,754,1634734460,1,0.03225,-0.8655,0.036883356385431,-0.8863531581373905,146.0,Rand,3,0,1017,5,85,2874024.467120472,36160.83765601995,0.58618766,-19.572511665236522,1.188369564665059,3.2,0.0,4,Lying,0.847,0.654,pop,Thriller,Michael Jackson,calm-relaxed,1.0,Evening,,Low HR,0.004633356385430998,-0.020853158137390415
765,26,395,1634739667,3,0.09675,-0.898,-0.0092208390963577,-0.8287229137851544,145.0,Rand,3,0,1017,4,91,2873946.7000000007,36154.136321191094,0.58618766,-17.68917833190319,2.43977457975117,2.1333333333333333,0.0,4,Lying,0.466,0.7490000000000001,rnb,I Should Be...,Dru Hill,tense-dark,2.0,Evening,,Low HR,-0.1059708390963577,0.06927708621484563
766,26,356,1634774886,3,0.47725,-0.53825,0.5186721991701244,-0.5797602581834946,146.0,WD,1,0,1018,3,96,2874749.600000001,36332.91624119057,0.76523745,7.277488334763482,10.004734990104545,74.86666666666666,60.0,1,Act→Still,0.6459999999999999,0.644,electronic,Midnight In A Perfect World,DJ Shadow,sad-melancholic,3.0,Morning,,Low HR,0.04142219917012441,-0.04151025818349463
767,26,731,1634785441,5,0.88975,0.06575,0.8713692946058091,0.028815122176118,164.0,WD,1,0,1019,16,19,2873958.7,36153.80236119115,0.76523745,21.844155001430142,16.85056049183198,65.5,602.0,1,Act→Still,0.968,0.792,rnb,Paradise,Sade,happy-energetic,0.0,Morning,,Mid HR,-0.0183807053941909,-0.036934877823882
768,26,332,1634793038,4,0.53025,-0.5405,0.5832180728446289,-0.2155371138773628,162.0,WD,2,0,1018,18,20,2874749.5,36332.91624119057,0.50000076625037,-2.2225116652365178,7.860961914563778,18.033333333333335,63.0,0,Still,0.942,0.688,rock,Dance Away,Roxy Music,happy-energetic,0.0,Afternoon,,Low HR,0.0529680728446289,0.3249628861226372
769,26,784,1634805546,1,0.6915,-0.2455,-0.1267865375749193,0.7388197325956661,158.0,Rand,2,0,1018,18,27,2874019.9000000004,36191.6511611905,7.6625037e-07,-3.4058449985698513,7.441699328035828,23.066666666666666,11.0,0,Still,0.84,0.6779999999999999,hip-hop,What It Look Like,Spank Rock,happy-energetic,0.0,Afternoon,,Low HR,-0.8182865375749193,0.9843197325956661
770,26,132,1634810219,5,0.86675,0.038,0.8736745043798986,0.1025818349469801,195.0,Rand,2,0,1016,12,49,2874257.8000000007,34878.40912119114,1.0284225,-9.78917833190318,2.814693589007514,1.0333333333333334,0.0,4,Lying,0.3329999999999999,0.698,rock,Somebody To Love,Queen,tense-dark,2.0,Afternoon,,Low HR,0.006924504379898555,0.06458183494698011
771,26,120,1634815104,1,0.87125,0.0335,-0.1152604887044721,-0.2731673582295989,155.0,Rand,3,0,1016,9,65,2875007.8916748706,35504.41092235202,2.594603,-11.622511665236523,2.120075994445064,0.23333333333333334,0.0,2,Walking,0.907,0.396,country,You Can't Roller Skate In A Buffalo Herd,Roger Miller,calm-relaxed,1.0,Evening,,Low HR,-0.9865104887044721,-0.3066673582295989
772,26,364,1634828215,3,0.87375,0.1025,0.8644536652835407,-0.1970954356846473,196.0,Rand,3,0,1020,7,50,2873952.5,36147.67976119078,2.002044,-19.055844998569857,2.121058435991071,0.0,0.0,4,Lying,0.6629999999999999,0.535,pop,Elegant Disasters,Electric President,sad-melancholic,3.0,Evening,,Low HR,-0.009296334716459298,-0.2995954356846473
773,26,19,1634862474,4,0.05075,-0.815,0.6339326878745966,-0.4898570769940064,162.0,GCN,1,0,1024,5,73,2874750.800000001,36332.02568119124,0.2090066,4.317684413194855,16.316854903466908,31.066666666666666,256.0,2,Walking,0.62,0.7709999999999999,other,Make Your Own Kind Of Music,Mama Cass Elliot,tense-dark,2.0,Morning,,Low HR,0.5831826878745966,0.32514292300599357
774,26,924,1634869898,1,0.113,-0.7825,0.0507146150299677,-0.8909635776855693,160.0,GCN,1,0,1026,14,37,2874017.0000000005,36196.88320119074,0.4744995,33.44415500143014,17.841750350107343,73.76666666666667,817.0,2,Walking,0.7440000000000001,0.391,alternative,Fitter Happier,Radiohead,calm-relaxed,1.0,Morning,,Mid HR,-0.062285384970032304,-0.10846357768556936
775,26,699,1634880707,5,0.88525,0.05175,0.5624711848778239,-0.4737206085753803,166.0,GCN,2,0,1025,18,24,2873956.3000000003,36153.24576119097,0.4744995,-5.3391783319031845,3.827531841800927,12.833333333333334,0.0,0,Still,0.15,0.521,other,Now There's That Fear Again,Múm,sad-melancholic,3.0,Afternoon,,Low HR,-0.3227788151221761,-0.5254706085753803
776,26,111,1634890715,3,-0.00925,0.87025,0.2835408022130014,0.7526509912402028,161.0,WD,2,0,1022,18,25,2873956.7000000007,36153.13444119125,0.4744995,-3.8058449985698513,13.222413630734072,36.46666666666667,202.0,0,Still,0.831,0.601,rock,Lil' Hipster Girl,LMFAO,calm-relaxed,1.0,Afternoon,,Low HR,0.29279080221300136,-0.11759900875979712
777,26,571,1634901389,4,0.892,0.01025,0.917473490087598,0.0680036883356385,166.0,WD,3,0,1022,8,67,2873053.75098923,34292.57981300887,0.20638208,-16.372511665236523,3.976877613851796,2.433333333333333,0.0,4,Lying,0.684,0.371,rnb,Valerie,Amy Winehouse,sad-melancholic,3.0,Evening,,Low HR,0.025473490087598027,0.057753688335638494
778,26,876,1634911361,4,0.74925,0.84025,0.776855693868142,0.8218072844628861,161.0,WD,3,0,1023,6,81,2873044.231895928,34295.39199691648,0.17931470000000002,-19.43917833190319,3.243968762693829,0.16666666666666666,0.0,4,Lying,0.961,0.8690000000000001,hip-hop,Overtime,Girl Talk,happy-energetic,0.0,Evening,,Low HR,0.027605693868142045,-0.018442715537113963
779,26,507,1634916401,4,0.2375,0.725,0.5002305209774089,0.2823881973259566,172.0,GCN,3,0,1023,4,86,2873058.7808732763,34295.20988285101,0.26748416,-18.672511665236524,2.078995483935023,0.6666666666666666,0.0,4,Lying,0.0473,0.177,new age,Fallen Embers,Enya,sad-melancholic,3.0,Evening,,Low HR,0.26273052097740895,-0.4426118026740434
780,27,174,1644142409,4,0.16125,0.1115,0.5532503457814661,-0.3765175964346089,148.0,WD,2,0,910,-14,68,62.800000000606815,460541.8213611905,0.0,-4.915693530701761,3.843790085608503,6.133333333333334,0.0,4,Lying,0.8590000000000001,0.53,jazz,Crossfire,23 Skidoo,calm-relaxed,1.0,Afternoon,,Low HR,0.39200034578146614,-0.4880175964346089
781,27,826,1644144665,4,0.32275,0.13075,0.7222990625480252,0.4533579222375904,280.0,Rand,3,0,910,-14,68,64.60000000032551,460529.2422011906,0.0,-9.26569353070176,2.2924998485399204,6.866666666666666,0.0,4,Lying,0.922,0.883,rock,Lazy Jane,STEVE CAMP,happy-energetic,0.0,Evening,,Low HR,0.39954906254802525,0.3226079222375904
782,27,576,1644150691,4,0.23825,-0.0845,0.6416167204548948,-0.0922083909635776,200.0,GCN,3,0,910,-14,68,64.60000000032551,460529.2422011906,0.0,-12.065693530701761,2.1753671465346316,5.633333333333334,0.0,4,Lying,0.7929999999999999,0.354,other,Chapel Of Love,The Dixie Cups,calm-relaxed,1.0,Evening,,Low HR,0.40336672045489486,-0.007708390963577588
783,27,364,1644159709,2,0.19975,0.13075,-0.1037344398340249,0.1575226678961118,431.0,Rand,3,0,910,-15,69,45.90000000064265,460552.5080811912,0.0,-9.632360197368428,3.7251398184050313,3.6666666666666665,0.0,2,Walking,0.6629999999999999,0.535,pop,Elegant Disasters,Electric President,sad-melancholic,3.0,Evening,,Low HR,-0.3034844398340249,0.026772667896111796
784,27,401,1644197900,4,0.246,-0.06925,0.3227293683725219,0.0691562932226832,173.0,GCN,1,0,916,-14,69,78.10000000034734,460513.54608119227,0.0,6.300973135964908,8.153912943875246,22.533333333333335,82.0,0,Still,,,,,,unknown,,Morning,,Low HR,0.07672936837252192,0.13840629322268322
785,27,928,1644207256,4,0.2535,0.13075,0.3688335638543108,0.1498386353158137,499.0,WD,1,0,917,-9,52,381.00000000014234,460207.08212119085,0.0,24.334306469298244,21.580752741479824,80.63333333333334,966.0,0,Still,,,,,,unknown,,Morning,,Mid HR,0.11533356385431082,0.0190886353158137
786,27,491,1644214440,4,0.23825,0.09225,0.3842016290149071,0.2574150914399877,295.0,GCN,2,0,917,-9,42,381.00000000014234,460207.08212119085,0.0,29.067639802631568,0.0,0.5333333333333333,0.0,3,Missing,0.66,0.907,alternative,Everybody Loves Me,OneRepublic,tense-dark,2.0,Afternoon,,Mid HR,0.14595162901490713,0.1651650914399877
787,27,716,1644230412,4,0.3035,0.046,0.0,0.0,351.0,WD,3,0,917,-9,51,371.80000000063274,460203.40856119065,0.0,-0.1823601973684248,4.767511580129268,9.3,0.0,4,Lying,0.903,0.605,other,Te Extraño,Xtreme,calm-relaxed,1.0,Evening,,Low HR,-0.3035,-0.046
788,27,132,1644239405,2,0.2575,0.1345,0.3112033195020747,-0.0729983095128323,353.0,Rand,3,2,918,-10,59,381.4000000005535,460196.061441191,0.0,-7.582360197368428,5.614564393907449,6.5,0.0,4,Lying,0.3329999999999999,0.698,rock,Somebody To Love,Queen,tense-dark,2.0,Evening,Cloudy,Low HR,0.05370331950207469,-0.20749830951283232
789,27,629,1644243314,4,0.192,0.07675,0.3957276778853543,0.2343629936990933,188.0,WD,3,0,919,-11,69,56.89999999844986,460530.5780411912,0.0,-12.249026864035095,2.0875956398583413,1.2333333333333334,0.0,4,Lying,0.725,0.629,jazz,Act Nice And Gentle,The Black Keys,sad-melancholic,3.0,Evening,,Low HR,0.20372767788535429,0.15761299369909332
790,27,873,1644245281,3,0.22275,0.123,0.3995696941755033,-0.0729983095128323,450.0,Rand,3,0,918,-10,65,56.700000003218065,460531.1346411906,0.0,-10.682360197368428,5.134442520858522,1.6,0.0,4,Lying,0.191,0.989,rock,Ty Cobb,Soundgarden,tense-dark,2.0,Evening,,Low HR,0.1768196941755033,-0.1959983095128323
791,27,517,1644248396,4,0.26125,0.15375,0.7107730136775781,0.4495159059474413,393.0,GCN,3,0,918,-10,64,56.700000003218065,460531.1346411906,0.0,-7.549026864035095,3.802813286093453,5.1,0.0,4,Lying,0.8370000000000001,0.7340000000000001,country,Home For A Rest,Spirit of the West,happy-energetic,0.0,Evening,,Low HR,0.4495230136775781,0.2957659059474413
792,27,524,1644287870,3,0.21525,-0.0845,0.3842016290149071,0.1344705701552174,231.0,Rand,1,0,916,-11,58,48.000000001025,460524.56676119054,0.0,10.88430646929824,8.03713602942961,12.166666666666666,0.0,0,Still,0.141,0.589,metal,Louder Than Thunder,The Devil Wears Prada,sad-melancholic,3.0,Morning,,Mid HR,0.16895162901490712,0.21897057015521743
793,27,195,1644296278,4,0.34575,0.13075,0.4571999385277394,0.1690487167665591,220.0,WD,2,0,916,-11,58,77.30000000094606,460516.66304119077,0.0,13.63430646929824,8.983998120114572,40.96666666666667,38.0,0,Still,0.944,0.7390000000000001,pop,You're Gonna Miss,Ashanti,happy-energetic,0.0,Afternoon,,Mid HR,0.11144993852773938,0.038298716766559104
794,27,707,1644379698,2,0.23825,0.15375,-0.1191025049946212,0.4149377593360996,436.0,Rand,1,0,910,-10,50,375.3000000003226,460204.41044119047,0.0,19.300973135964906,10.420119427765156,88.96666666666667,1452.0,0,Still,0.521,0.98,rock,The Good Left Undone,Rise Against,tense-dark,2.0,Morning,,Mid HR,-0.3573525049946212,0.2611877593360996
795,27,17,1644472046,4,0.34575,0.13825,0.8029814046411557,0.4456738896572922,254.0,GCN,2,1,916,-6,60,382.600000000366,460201.5161211907,0.0,10.23430646929824,11.576076863754643,52.0,58.0,1,Act→Still,0.919,0.815,country,Can't Let Go,Lucinda Williams,happy-energetic,0.0,Afternoon,Clear,Mid HR,0.45723140464115575,0.30742388965729217
796,27,946,1644477632,3,0.26125,0.13825,0.3534654986937145,0.1728907330567081,521.0,Rand,2,1,915,-6,53,417.9792361057366,460203.7083663261,0.0,-3.165693530701758,2.304825855075004,12.366666666666667,0.0,4,Lying,0.249,0.858,metal,Ride The Lightning,Metallica,tense-dark,2.0,Afternoon,Clear,Low HR,0.09221549869371454,0.03464073305670809
797,27,820,1644482328,2,0.3035,0.14975,-0.057630244352236,0.3649915475641617,335.0,GCN,2,1,915,-6,54,388.8000000003444,460203.96516119083,0.0,-0.08236019736842479,6.634694165269916,24.433333333333334,31.0,0,Still,0.237,0.976,electronic,Riverside,Sidney Samson,tense-dark,2.0,Afternoon,Clear,Low HR,-0.361130244352236,0.2152415475641617
798,27,754,1644485557,3,0.26125,0.20375,0.272783156600584,0.2919932380513294,589.0,WD,2,1,915,-6,59,388.8000000003444,460203.96516119083,0.0,-5.999026864035092,4.11852184918597,2.033333333333333,0.0,4,Lying,0.847,0.654,pop,Thriller,Michael Jackson,calm-relaxed,1.0,Afternoon,Clear,Low HR,0.011533156600584016,0.08824323805132939
799,27,898,1644487276,4,0.3035,0.18825,0.7299830951283234,0.3918856615952052,187.0,GCN,2,1,915,-6,58,388.8000000003444,460203.96516119083,0.0,-7.949026864035094,4.6070296528481585,10.833333333333334,0.0,4,Lying,0.5589999999999999,0.574,electronic,D Song,Bonobo,sad-melancholic,3.0,Afternoon,Clear,Low HR,0.4264830951283234,0.20363566159520521
800,27,356,1644542542,2,0.2535,0.1345,-0.0653142769325342,0.1728907330567081,216.0,WD,1,0,916,-9,73,378.29999999843267,460207.3047611911,0.0,-0.19902686403509134,3.453822359196965,16.4,0.0,2,Walking,0.6459999999999999,0.644,electronic,Midnight In A Perfect World,DJ Shadow,sad-melancholic,3.0,Morning,,Low HR,-0.31881427693253417,0.03839073305670809
801,27,793,1644548149,4,0.342,0.08075,0.5955125249731059,0.3765175964346089,529.0,Rand,1,0,916,-9,73,378.29999999843267,460207.3047611911,0.0,-3.665693530701758,3.577087580079017,15.9,0.0,4,Lying,0.0757,0.287,rock,Bala Bay Inn,Valley of the Giants,sad-melancholic,3.0,Morning,,Low HR,0.2535125249731059,0.2957675964346089
802,27,731,1644551280,4,0.23425,0.13075,0.6262486552942985,0.3304134009528201,460.0,WD,1,0,917,-8,71,378.29999999843267,460207.3047611911,0.0,5.767639802631574,14.523888368248128,47.6,977.0,4,Lying,0.968,0.792,rnb,Paradise,Sade,happy-energetic,0.0,Morning,,Low HR,0.3919986552942985,0.19966340095282012
803,27,468,1644555394,3,0.3035,0.13075,0.2305209774089442,0.3765175964346089,279.0,Rand,2,0,916,-8,66,378.29999999843267,460207.3047611911,0.0,13.317639802631572,13.825550019197548,37.36666666666667,10.0,0,Still,0.795,0.887,rock,Livin' On A Prayer,Bon Jovi,happy-energetic,0.0,Afternoon,,Mid HR,-0.07297902259105579,0.2457675964346089
